"ID";"ISIL";"VZ_Sigel";"VZ_Code";"Institution";"Institution_DE";"Institution_FR";"Institution_IT";"Institution_RM";"Institution_EN";"Strasse";"PLZ";"Ort";"Kanton";"Land";"Telefon_Nr";"Fax_Nr";"E_Mail";"WWW";"Startdatum";"Enddatum";"Aufgegangen_in";"Verwaltungsgeschichte";"Bestandsbeschreibung";"Bibliotheksbestaende";"Andere_Bestaende";"URL_Findmittel";"Zugang";"Fernleihe_Tel";"Fernleihe_Fax";"Fernleihe_Mail";"Mitgliedschaft";"Dewey";"Status";"Zugangsbedingungen";"LastEditedOn"
"https://www.helveticarchives.ch/detail.aspx?ID=170123";"CH-001408-2";"";"";"Institut de musicologie (MUS) / Bibliothèque";"";"";"";"";"";"Miséricorde / Bureaux 2031-2033";"1700";"Fribourg";"FR";"CH";"+41 26 300 79 50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=169951";"";"Fr 10";"FR010";"Institut de physiologie de l'Université de Fribourg / Bibliothèque";"";"";"";"";"";"";"";"Fribourg";"FR";"CH";"";"";"";"";"";"2000";"CH-000697-9";"La Bibliothèque n'existe plus. La collection a été intégré dans une autre Bibliothèque (CH-000697-9).";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=169952";"";"Fr 11";"FR011";"Institut de physique de l'Université de Fribourg / Bibliothèque";"";"";"";"";"";"";"";"Fribourg";"FR";"CH";"";"";"";"";"";"2000";"CH-000697-9";"La Bibliothèque n'existe plus. La collection a été intégré dans une autre Bibliothèque (CH-000697-9).";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=169953";"";"Fr 12";"FR012";"Institut de zoologie de l'Université de Fribourg / Bibliothèque";"";"";"";"";"";"";"";"Fribourg";"FR";"CH";"";"";"";"";"";"2000";"CH-000697-9";"La Bibliothèque n'existe plus. La collection a été intégré dans une autre Bibliothèque (CH-000697-9).";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170121";"CH-001405-0";"";"";"Institut du Fédéralisme - Bibliothèque";"Institut für Föderalismus - Bibliothek";"";"";"";"Institute of Federalism - Library";"Avenue Beauregard 1";"1700";"Fribourg";"FR";"CH";"+41 26 300 81 25";"";"christine.verdon@unifr.ch";"http://www.federalism.ch/";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170128";"CH-001413-2";"";"";"Institut du sport de l'Université de Fribourg / Bibliothèque";"";"";"";"";"";"Pérolles 90";"1700";"Fribourg";"FR";"CH";"+41 26 300 72 75";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170158";"CH-001403-6";"";"";"Institut interfacultaire de l'Europe orientale et centrale / Bibliothèque et documentation";"Interfakultäres Institut Ost- und Ostmitteleuropas / Bibliothek und Dokumentation";"";"";"";"";"Portes de Fribourg / Route d'Englisberg 7";"1763";"Granges-Paccot";"FR";"CH";"+41 26 300 79 76";"+41 26 300 97 96";"";"";"1958";"";"";"";"Philosophie et idéologie communiste soviétique (marxisme-léninisme),philosophie russe,philosophie polonaise: Kommunismus,Osteuropa,Philosophie";"30'000 volumes, 50 périodiques";"";"";"";"";"";"";"BIS";"320.5 [Kommunismus]
914.4 [Osteuropa]
100 [Philosophie]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170122";"CH-001407-5";"";"";"Interfakultäre Bibliothek für Theologie und Geschichte (BHT)";"";"Bibliothèque interfacultaire d'histoire et de théologie (BHT)";"";"";"";"Avenue de l'Europe 20 [Miséricorde, Büros 4211-4214]";"1700";"Fribourg";"FR";"CH";"+41 26 300 73 76";"+41 26 300 97 45";"bibl-BHT@unifr.ch";"http://www.unifr.ch/bht";"1977";"";"";"Die Interfakultäre Bibliothek für Geschichte und Theologie (im folgenden BHT) ist eine Informations- und Dokumentationseinrichtung der Universität Freiburg/ Fribourg Die Räumlichkeiten der Bibliothek erstecken sich insgesamt auf drei Etagen des Hauptgebäudes Misericorde (20 Avenue de l'Europe). Neben dem Hauptlesesaal, in welchem sich die Bestände der BHT befinden, zählen in der Bibliothek für Kanonisches Recht (BSDC) auf der ersten Etage und in der Bibliothek der Juristischen Fakultät (BFD)im Untergeschoss, die Bestände des Kirchenrechts, der Religionswissenschaften, der „Missiologie“, die Sammlung „Fonds Baumer“ sowie Bestände aus dem Bereich der Praktischen Theologie zur BHT. Ebenfalls gehören die Bestände des Institut d'Etudes Médievales (IEM), die sowohl im Lesesaal der BHT als auch auch in einem Büro stehen zum Bestand der Bibliothek. Die Bibliothek wurde im Jahre 1977 gegründet. Die BHT dient zu Zweckendes Studiums, der Lehre und der Forschung auf universitärem Niveau in Geschichte wie auch Europastudien, Religionswissenschaften und Theologie. Um ihren Auftrag zu erfüllen, stellt die BHT den Nutzerinnen und Nutzern Dokumente und Informationen sowie Dienstleistungen zur Verfügung und fördert deren Kompetenz bei der Informationsbeschaffung. Die BHT umfasst die Sammlungsbestände der Departemente, Fachbereiche oder Institute der Theologischen Fakultät und der Studienbereiche oder Institute der Geschichts- und der Religionswissenschaften der Philosophischen Fakultät. Die BHT untersteht in wissenschaftlicher und administrativer Sicht der Universität. Sie ist in das Organigramm der Theologischen und der Philosophischen Fakultät integriert. Sie kann Sammlungen aus Institutionen ausserhalb der Theologischen und Philosophischen Fakultät in ihren Bestand aufnehmen. Die BHT ist Teil der Kantons-und Universitätsbibliothek (KUB). Sie wird nach den vom Direktor der KUB für alle dezentralen Bibliotheken bestimmten bibliotheks-wissenschaftlichen Kriterien geführt und von den Normen bestimmt, welche im Reglement für die dezentralen Bibliotheken vom 13. Dezember 2004 festgelegt wurden, besonders in den Bereichen Erwerbung, Bestellung, Klassifizierung, Katalogisierung und Buchbindung (Artikel 7 bis10 des genannten Reglements.)";"Die wissenschaftlichen Sammlungen der BHT umfassen 100.000 Dokumente (Stand 2013), die sich aus folgenden Disziplinen zusammensetzten: Allgemeine Geschichte, Geschichte des Mittelalters (mit dem Mediävistischen Institut), Historische Hilfswissenschaften, Geschichte der Neuzeit, Geschichte der Schweiz, Zeitgeschichte, Religionswissenschaften, Europastudien.(26.6% des Bestands) Theologie: Biblische Studien(Altes Testamtent, Neues Testament), Geschichte des Christentums und Kirchengeschichtelise, Patrologie und Patristik,Fndamentaltheologie, Dogmatik, Oekumenik, Missionswissenschaft, Religionswissenchaften (inkl. Islam), Moraltheologie und Ethik, Pastoraltheologie (Religionspaedagogik, Katechetik, Homiletik, Liturgiewissenschaften, Kanonisches Recht und Kirchenrecht (73,4% des Bestands)";"100.000";"Zeitschriften Die BHT bezieht insgesamt 417 Zeitschriftenabonnemente (Stand 2013). Von denen befinden sich 209 in der Kantons-und Universitätsbibliothek und 208 in der BHT. Die Zeitschriften sind in der Regel nicht ausleihbar. Die Bände des jeweils laufenden aktuellen Jahrgangs sind nicht gebunden werden im Zeitschriftenregal für die aktuellen Titel aufgestellt. Etwa 50 Zeitschriftentitel werden als Archivexemplare in der Schweiz geführt, deren Abonnemente nicht gekündigt werden dürfen. Aufteilung (BHT): Geschichte: 52 Zeitschriftentitel(25%)Theologie: 156 Zeitschriftentitel(75%) Aufteilung (KUB):Geschichte: 67 Zeitschriftentitel (32%) Theologie: 142 Zeitschriftentitel (68%) Reihen Die BHT bezieht insgesamt 405 Reihentitel in Form von Abonnementen. 200 Titel werden in der BHT geführt, 47 (23,5%) in Geschichte und 153 (76,5%) in der Theologie (Stand 2013). In der KUB werden insgesamt 186 Titel aufbewahrt , davon sind 72 (38,7%) der Geschichte zuzuordnen und 114 (61,3%) der Theologie.";"https://explore.rero.ch/de_CH/fr";"öffentlich, ohne Voranmeldung zugänglich, barrierefreier Zugang";"";"";"";"Université de Fribourg";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=169955";"CH-000659-8";"Fr 17";"FR017";"Laboratoire informatique de l'Université de Fribourg / Bibliothèque";"";"";"";"";"";"";"";"Fribourg";"FR";"CH";"";"";"";"";"1959";"";"CH-001134-6";"La Bibliothèque n'existe plus. La collection a été intégré dans une autre Bibliothèque (CH-001134-6).";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170119";"CH-001275-4";"";"";"Musée d'art et d'histoire Fribourg";"Museum für Kunst und Geschichte Freiburg";"";"Museo d'arte e di storia Friburgo";"";"The Art and History Museum of Fribourg";"Rue de Morat 12";"1700";"Fribourg";"FR";"CH";"+41 26 305 51 40";"+41 26 305 51 41";"";"http://www.mahf.ch/";"1823";"";"";"";"Friburgensia, Histoire de l'art, Histoire culturelle, Histoire";"5'687 ex.; 190 états de collection, dont env. 90 périodiques";"";"";"Documents consultables au MAHF, sur place, entre 10h et 12h et 14h-17h. Les demandes, avec le titre et la cote de l'ouvrage, sont à adresser préalablement avec un délai de 24h à l'adresse e-mail suivante : MAHFreception@fr.ch. La Bibliothèque du Musée d'art et d'histoire [MAH] est une bibliothèque associée à la Bibliothèque cantonale et universitaire de Fribourg (BCU).";"+41 26 305 51 40";"+41 26 305 51 41";"";"ICOM, VMS/AMS";"914.4 [Friburgensia]
709.0 [Kunstgeschichte]";"aktiv";"Einsichtnahme an Ort und Stelle möglich (vorher anfragen); Fotokopien von Artikeln nur, wenn nicht in einer A-, B- oder C-Bibliothek lokalisierbar";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170109";"CH-001128-9";"";"";"Musée d'histoire naturelle du canton de Fribourg (MHN) / Bibliothèque";"";"";"";"";"";"Chemin du Musée 6";"1700";"Fribourg";"FR";"CH";"+41 26 300 90 40";"+41 26 300 97 60";"";"";"1990";"";"";"";"Sciences naturelles: Naturwissenschaften";"3'000 volumes, 140 périodiques, 1'000 coupures de journaux";"";"";"";"";"";"";"AMS";"500 [Naturwissenschaften]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170136";"CH-000137-3";"Bl 1";"BL001";"Musée gruérien / Bibliothèque publique";"Greyerzer Museum";"";"";"";"";"Rue de la Condémine 25";"1630";"Bulle";"FR";"CH";"+41 26 916 10 10";"+41 26 916 10 11";"info@musee-gruerien.ch";"www.musee-gruerien.ch";"1917";"";"";"Le Musée gruérien de Bulle est un des principaux acteurs culturels du sud du canton de Fribourg. Fondé au début du XXe siècle grâce au legs de l'écrivain Victor Tissot (1844-1917), le Musée a emménagé en 1978 dans un bâtiment contemporain, agrandi en 2001 et doté de réserves climatisées.Le Musée gruérien comporte également la bibliothèque de Bulle qui a une fonction documentaire, de lecture publique et scolaire. La collection du Musée est centrée sur l'art populaire de la Gruyère (peintures paysannes de la montés à l'alpage - les 'poyas'- mobilier paysan et patricien, cloches et sonnailles de vaches aux colliers de bois sculpté ou de cuir brodé, cuillères à crème et moules à beurre décorés, costumes). Objets et documents révèlent toute la richesse d'une culture traditionnelle fondée sur l'exploitation des alpages et le commerce du fromage - le fameux 'Gruyère'. L'institution collecte et conserve les témoins matériels et les documents relatifs à l'histoire culturelle et artistiques de la Gruyère. Les fonds d'archives comportent de nombreux manuscrits et imprimés, des fonds de privés et de sociétés locales. Le Musée conserve les archives de photographes amateurs et de plusieurs photographes professionnels de Bulle. La Bibliothèque collecte toutes les publicatiions concernant la Gruyère. Le catalogue informatisé de la bibliothèque a été commencé en 2002, dans le réseau RERO. L'inventaire informatisé des collections de photographies, d'objets et de docuemnts est en cours depuis 2005. Des expositions temporaires et des publications rendent ces collections accessibles à un large public.";"Art populaire et traditions en Suisse,histoire de la Gruyère: Volkskunst";"60'000 ouvragess, périodiques, journaux, coupures de journaux";"1'500'000 négatifs, diapositives, documents sonores";"http://www.rero.ch/";"Bibliothèque publique Consultation des fonds anciens et des archives sur demande et sur rendez-vous";"+41 26 916 10 10";"+41 26 916 10 11";"info@musee-gruerien.ch";"ICOM, MEMORIAV, VMS/AMS";"745 [Volkskunst]";"aktiv";"Lieferung der Dokumente innerhalb einer Woche";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=169860";"CH-000816-1";"Fr 19";"FR019";"Musée pédagogique / Bibliothèque";"";"";"";"";"";"";"";"Fribourg";"FR";"CH";"";"";"";"";"";"2003";"CH-000017-5";"La Bibliothèque n'existe plus. La collection a été intégré dans une autre Bibliothèque (CH-000017-5).";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=343951";"CH-001670-X";"";"";"Office fédéral des routes - OFROU / Filiale Estavayer-le-Lac / Archives";"";"";"";"";"";"Place de la Gare 7";"1470";"Estavayer-le-Lac";"FR";"CH";"+41 26 664 87 11";"+41 26 664 87 90";"estavayer@astra.admin.ch";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170160";"CH-001225-2";"";"";"RFSM - Centre de soins hospitaliers";"FNPG - Freiburger Netzwerk für psychische Gesundheit";"Bibliothèque médicale";"";"";"";"L'Hôpital 140";"1633";"Marsens";"FR";"CH";"+41 26 305 78 00";"+41 26 305 76 40";"largon@rfsm.ch";"";"1985";"";"";"";"Ouvrages et périodiques spécialisés dans le domaine médical (particulièrement psychiatrie)";"4'000 volumes et 100 périodiques";"";"";"Réservé au personnel du RFSM";"";"";"";"";"616.8 [Psychiatrie]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=243087";"CH-001622-2";"";"";"Schul- und Gemeindebibliothek";"";"";"";"";"";"Dorfstrasse 45";"3182";"Ueberstorf";"FR";"CH";"+41 31 740 88 80";"";"bibliothek.ueberstorf@bluewin.ch";"";"1995";"";"";"";"Sachbücher, Belletristik, Hörbücher, DVDs für Erwachsene, Jugendliche und Kinder";"";"";"http://www.winmedio.net/ueberstorf";"öffentlich";"+41 31 740 88 80";"";"";"SAB, VFB";"808.8 [Kinder- und Jugendliteratur]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=228965";"CH-001573-6";"";"";"Schul- und Gemeindebibliothek Schmitten";"";"";"";"";"";"Gwattstrasse 10";"3185";"Schmitten";"FR";"CH";"+41 26 497 92 67";"";"bibliothek.schmitten@bluewin.ch";"";"";"";"";"";"Belletristik, Deutsche Sprache";"Medien für Kinder, Jugendliche und Erwachsene: Belletristik,Sachbücher, Zeitschriften, Hörbücher, CD";"";"";"";"";"";"";"";"808.8 [Belletristik]
430.0 [Deutsche Sprache]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170157";"CH-001168-4";"";"";"Séminaire de langues et littératures slaves (SLS) / Bibliothèques";"";"";"";"";"";"Portes de Fribourg / Rue d'Englisberg 7";"1763";"Granges-Paccot";"FR";"CH";"+41 26 300 79 11/12";"+41 26 300 97 24";"";"";"1900";"";"";"";"Langues et littératures slaves: Slawistik";"25'000 volumes, 20 périodiques";"";"";"";"";"";"";"BIS";"491.8 [Slawistik]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170117";"CH-001136-0";"";"";"Séminaire de philosophie / Bibliothèque";"";"";"";"";"";"";"";"Fribourg";"FR";"CH";"";"";"";"";"";"";"CH-001137-8";"La Bibliothèque n'existe plus. La collection a été intégré dans une autre Bibliothèque (CH-001137-8).";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170110";"CH-001129-6";"";"";"Service archéologique de l'Etat de Fribourg (SAEF) / Bibliothèque";"";"";"";"";"";"Planche-Supérieure 13";"1700";"Fribourg";"FR";"CH";"+41 26 305 82 00";"+41 26 305 82 01";"";"";"1963";"";"";"";"Archéologie: Archäologie";"4'300 volumes, 75 périodiques";"";"";"le jeudi après-midi de 13h30 à 16h30";"";"";"";"";"930.1 [Archäologie]";"aktiv";"Zugänglichkeit nicht festgelegt";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=1315694";"CH-002027-0";"";"";"Service catholique de la Catéchèse, du Catéchuménat et de l'enseignement religieux - Fribourg (SCCF), DOC";"";"";"";"";"";"Boulevard de Pérolles 38";"1700";"Fribourg";"FR";"CH";"+41 26 426 34 23";"";"mireille.yerly@cath-fr.ch";"http://scccf.ch/documentation/";"";"";"";"";"Plus de 12'000 documents (livres, revues, kamishibaï, photo-langages, DVD, CD)";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170155";"CH-001165-2";"";"";"Service de l'agriculture SAgri";"Amt für Landwirtschaft LwA";"";"";"";"";"Route Jo Siffert 36";"1762";"Givisiez";"FR";"CH";"+41 26 305 23 00";"";"sagri@fr.ch";"http://www.fr.ch/sagri";"1980";"";"";"";"Améliorations foncières : remaniements parcellaires, assainissements, constructions rurales, chemins alpestres.";"370 volumes, 5 périodiques";"";"";"";"";"";"";"";"307.1 [Raumplanung]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=170111";"CH-001130-7";"";"";"Service de la statistique du canton de Fribourg";"Amt für Statistik des Kantons Freiburg";"";"";"";"";"Bd de Pérolles 25";"1701";"Fribourg";"FR";"CH";"+41 26 305 28 23";"+41 26 305 28 28";"statfr@fr.ch";"http://www.stat-fr.ch/";"1964";"";"";"";"Statistique / Statistik";"170 mètres linéaires volumes";"";"";"public, pas de prêt";"";"";"";"";"310.0 [Statistik]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=1154599";"CH-001963-1";"";"";"Service des forêts et de la faune";"";"";"";"";"";"Rte du Mont Carmel 1";"1762";"Givisiez";"FR";"CH";"+41 26 305 23 43";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=169858";"CH-000946-6";"Fr 28";"FR028";"Société de lecture";"";"";"";"";"";"";"";"Fribourg";"FR";"CH";"";"";"";"";"";"2003";"CH-000017-5";"La Bibliothèque n'existe plus. La collection a été intégré dans une autre Bibliothèque (CH-000017-5).";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=169861";"CH-000790-3";"Fr 16";"FR016";"Société fribourgeoise des sciences naturelles / Bibliothèque";"";"";"";"";"";"";"";"Fribourg";"FR";"CH";"";"";"";"";"";"2003";"CH-000017-5";"La Bibliothèque n'existe plus. La collection a été intégré dans une autre Bibliothèque (CH-000017-5).";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=169959";"CH-000445-1";"Fr 21";"FR021";"Société suisse d'héraldique / Bibliothèque";"Schweizerische heraldische Gesellschaft / Bibliothek";"";"";"";"";"";"";"Fribourg";"FR";"CH";"";"";"";"";"";"2003";"CH-000017-5";"La Bibliothèque n'existe plus. La collection a été intégré dans une autre Bibliothèque (CH-000017-5).";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
